,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
64573,1814,8,2.0,5.0,-23.73,100.9,1,3,0.0,6,,,,10,735,UK,,107.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,30,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004GBV,3,0,0,2,1,"(100, -24)",3,3.2,"    ,ENGLISH     ,WBN, SSW, ESE     ,LIGHT WINDS THROUGHOUT     ,    ,    ,    ,FINE WEATHER    ,   "
64574,1814,8,2.0,5.0,-24.77,101.48,1,3,0.0,5,,,3.0,10,THOMAS GR,,,309.0,5.0,1.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,404,41,248,148,5,0,,,,,,,,2.0,F1117F,11AAA91AAAAAAA,,,,CZ6ND9,3,0,0,2,1,"(101, -25)",3,3.2,"CLEAR,FAIR,PLEASANT,CLOUDY,,,,,,,,"
64581,1814,8,2.0,6.0,-23.73,86.83,1,3,0.0,5,,,3.0,10,GLATTON 4,,,105.0,5.0,1.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,402,36,248,148,5,0,,,,,,,,2.0,F1116F,11AAA11AAAAAAA,,,,CZ6NDG,3,0,0,2,1,"(86, -24)",3,3.2,"LIGHTNING,FAIR,FINE,,,,,,,,"
64587,1814,8,3.0,5.0,-18.68,102.95,1,3,0.0,5,,,3.0,10,WEXFORD,,,,,,,,,,1015.6,,,,21.7,,,,,,,,,,,,,,,,,,,,,368,82,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ6NE8,3,0,0,2,1,"(102, -19)",3,3.2,"CLOUDY,,,,,,,,"
64588,1814,8,3.0,5.0,-18.8,103.17,1,3,0.0,5,,,3.0,10,DORSETSHI,,,,,,,,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,368,83,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ6NE9,3,0,0,2,1,"(103, -19)",3,3.2,"SQUALLY,FAIR,FINE,,,,,,,,"
64589,1814,8,3.0,5.0,-21.82,101.15,1,3,0.0,6,,,,10,735,UK,,75.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,11,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004GBY,3,0,0,2,1,"(101, -22)",3,3.2,"    ,ENGLISH     ,ESE, EBN     ,INCREASING FROM THE FIRST PART TO A STEADY BREEZE     ,    ,    ,    ,FINE WEATHER    ,   "
64590,1814,8,3.0,5.0,-23.23,102.05,1,3,0.0,5,,,3.0,10,THOMAS GR,,,84.0,5.0,6.7,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,404,32,248,148,5,0,,,,,,,,2.0,F1117F,11AAA91AAAAAAA,,,,CZ6NEA,3,0,0,2,1,"(102, -24)",3,3.2,"CLOUDY,FAIR,,,,,,,,"
64597,1814,8,3.0,6.0,-21.82,86.83,1,3,0.0,5,,,3.0,10,GLATTON 4,,,,,,,,,,1018.6,,,,20.8,,,,,,,,,,,,,,,,,,,,,402,16,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ6NEH,3,0,0,2,1,"(86, -22)",3,3.2,"FAIR,CLOUDY,FINE,,,,,,,,"
64601,1814,8,4.0,5.0,-15.67,103.93,1,3,0.0,5,,,3.0,10,DORSETSHI,,,,5.0,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,368,53,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6NFA,3,0,0,2,1,"(103, -16)",3,3.2,"SQUALLY,FAIR,FINE,,,,,,,,"
64602,1814,8,4.0,5.0,-15.8,103.83,1,3,0.0,5,,,3.0,10,WEXFORD,,,,5.0,,,,,,1011.0,,,,23.9,,,,,,,,,,,,,,,,,,,,,368,53,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6NFB,3,0,0,2,1,"(103, -16)",3,3.2,"FAIR,SQUALLY,CLOUDY,,,,,,,,"
64603,1814,8,4.0,5.0,-18.45,101.57,1,3,0.0,6,,,,10,735,UK,,97.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,81,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004GC1,3,0,0,2,1,"(101, -19)",3,3.2,"    ,ENGLISH     ,EBS     ,FRESH TRADE     ,    ,    ,    ,CLOUDY THROUGHOUT    ,   "
64604,1814,8,4.0,5.0,-20.52,102.68,1,3,0.0,5,,,3.0,10,THOMAS GR,,,109.0,5.0,15.4,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,404,2,248,148,5,0,,,,,,,,2.0,F1217F,11AAA91AAAAAAA,,,,CZ6NFC,3,0,0,2,1,"(102, -21)",3,3.2,"CLOUDY,SQUALLY,RAIN,PLEASANT,FAIR,,,,,,,,"
64622,1814,8,5.0,5.0,-17.87,103.35,1,3,0.0,5,,,3.0,10,THOMAS GR,,,86.0,5.0,15.4,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,368,73,248,148,5,0,,,,,,,,2.0,F1417F,11AAA91AAAAAAA,,,,CZ6NGG,3,0,0,2,1,"(103, -18)",3,3.2,"PASSING SQUALLS,CLOUDY,FAIR     ,HEAVY SWELL,,,,,,,"
64634,1814,8,6.0,5.0,-16.05,103.97,1,3,0.0,5,,,3.0,10,THOMAS GR,,,120.0,5.0,9.3,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,368,63,248,148,5,0,,,,,,,,2.0,F1117F,11AAA91AAAAAAA,,,,CZ6NH6,3,0,0,2,1,"(103, -17)",3,3.2,"FAIR,CLOUDY,CLEAR,PLEASANT     ,SWELL,,,,,,,"
64709,1814,8,15.0,6.0,-33.67,93.72,1,3,0.0,5,,,3.0,10,SCLBY CTL,,,268.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,33,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6NL3,3,0,0,2,1,"(93, -34)",3,3.2,"FAIR,RAIN,SQUALLY,SHOWERS OF RAIN,,,,,,,,"
64724,1814,8,17.0,5.0,-30.18,97.58,1,3,0.0,5,,,3.0,10,SCLBY CTL,,,284.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,7,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6NLW,3,0,0,2,1,"(97, -31)",3,3.2,"SQUALLY,RAIN,LIGHTNING,FAIR,,,,,,,,"
64742,1814,8,19.0,5.0,-25.23,101.55,1,3,0.0,5,,,3.0,10,SCLBY CTL,,,219.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,51,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6NMU,3,0,0,2,1,"(101, -26)",3,3.2,"THICK,FAIR,,,,,,,,"
64751,1814,8,20.0,5.0,-22.73,102.63,1,3,0.0,5,,,3.0,10,SCLBY CTL,,,141.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,22,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6NNA,3,0,0,2,1,"(102, -23)",3,3.2,"CLOUDY,,,,,,,,"
64752,1814,8,20.0,7.0,-34.1,72.68,1,3,0.0,5,,,3.0,10,LORD KEIT,,,239.0,5.0,9.3,,,,,1012.5,,,,14.4,,,,,,,,,,,,,,,,,,,,,437,42,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6NNB,3,0,0,2,1,"(72, -35)",3,3.2,"SQUALLY,,,,,,,,"
64760,1814,8,21.0,5.0,-19.85,103.2,1,3,0.0,5,,,3.0,10,SCLBY CTL,,,109.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,93,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6NNR,3,0,0,2,1,"(103, -20)",3,3.2,"FAIR,CLOUDY,,,,,,,,"
64761,1814,8,21.0,7.0,-32.55,75.23,1,3,0.0,5,,,3.0,10,LORD KEIT,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,437,25,248,148,5,0,,,,,,,,2.0,F1FF6F,17AAA11AAAAAAA,,,,CZ6NNS,3,0,0,2,1,"(75, -33)",3,3.2,"FINE,PLEASANT,,,,,,,,"
64769,1814,8,22.0,7.0,-30.87,77.45,1,3,0.0,5,,,3.0,10,LORD KEIT,,,,5.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,437,7,248,148,5,0,,,,,,,,2.0,F1FFCF,17AAA11AAAAAAA,,,,CZ6NO8,3,0,0,2,1,"(77, -31)",3,3.2,"FINE,PLEASANT,,,,,,,,"
64770,1814,8,22.0,7.0,-34.07,69.68,1,3,0.0,5,,,3.0,10,PR REGENT,,,251.0,5.0,6.7,,,,,1020.3,,,,18.3,,,,,,,,,,,,,,,,,,,,,436,49,248,148,5,0,,,,,,,,2.0,F5111F,11AAA11AAAAAAA,,,,CZ6NO9,3,0,0,2,1,"(69, -35)",3,3.2,"CLOUDY,FINE,,,,,,,,"
64780,1814,8,23.0,7.0,-32.95,72.33,1,3,0.0,5,,,3.0,10,PR REGENT,,,,5.0,,,,,,1022.2,,,,16.7,,,,,,,,,,,,,,,,,,,,,437,22,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ6NOP,3,0,0,2,1,"(72, -33)",3,3.2,"CLOUDY,CLEAR,FAIR,PLEASANT,,,,,,,,"
64792,1814,8,24.0,7.0,-31.78,74.0,1,3,0.0,5,,,3.0,10,PR REGENT,,,230.0,5.0,2.6,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,437,14,248,148,5,0,,,,,,,,2.0,F111CF,11AAA11AAAAAAA,,,,CZ6NP7,3,0,0,2,1,"(74, -32)",3,3.2,"CLOUDY,FINE,,,,,,,,"
64793,1814,8,24.0,7.0,-34.1,72.68,1,3,0.0,5,,,3.0,10,LORD KEIT,,,,,,,,,,1012.5,,,,14.4,,,,,,,,,,,,,,,,,,,,,437,42,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ6NP8,3,0,0,2,1,"(72, -35)",3,3.2,"CLOUDY,PLEASANT,,,,,,,,"
64802,1814,8,25.0,7.0,-30.53,75.4,1,3,0.0,5,,,3.0,10,PR REGENT,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,437,5,248,148,5,0,,,,,,,,2.0,F1FFCF,1AAAA11AAAAAAA,,,,CZ6NPP,3,0,0,2,1,"(75, -31)",3,3.2,"CLOUDY,,,,,,,,"
64803,1814,8,25.0,7.0,-32.55,75.23,1,3,0.0,5,,,3.0,10,LORD KEIT,,,286.0,5.0,6.7,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,437,25,248,148,5,0,,,,,,,,2.0,F1116F,11AAA11AAAAAAA,,,,CZ6NPQ,3,0,0,2,1,"(75, -33)",3,3.2,"CLOUDY,FINE,,,,,,,,"
64807,1814,8,26.0,7.0,-29.15,76.73,1,3,0.0,5,,,3.0,10,PR REGENT,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,401,96,248,148,5,0,,,,,,,,2.0,F1FFCF,1AAAA11AAAAAAA,,,,CZ6NQ6,3,0,0,2,1,"(76, -30)",3,3.2,"DRIZZLING RAIN,CLEAR,CLOUDY,THICK,,,,,,,,"
64808,1814,8,26.0,7.0,-30.87,77.45,1,3,0.0,5,,,3.0,10,LORD KEIT,,,223.0,5.0,6.7,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,437,7,248,148,5,0,,,,,,,,2.0,F111CF,11AAA11AAAAAAA,,,,CZ6NQ7,3,0,0,2,1,"(77, -31)",3,3.2,"CLOUDY,FINE,,,,,,,,"
64809,1814,8,26.0,7.0,-32.62,76.6,1,3,0.0,5,,,3.0,10,ALEXAND 3,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,437,26,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6NQ8,3,0,0,2,1,"(76, -33)",3,3.2,"CLOUDY,SQUALLY,FAIR,SQUALL,HEAVY RAIN,RAIN     ,SMOOTH WATER,,,,,,,"
64812,1814,8,27.0,7.0,-26.22,79.1,1,3,0.0,5,,,3.0,10,PR REGENT,,,,5.0,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,401,69,248,148,5,0,,,,,,,,2.0,F1FFCF,17AAA11AAAAAAA,,,,CZ6NQN,3,0,0,2,1,"(79, -27)",3,3.2,"SQUALLY,RAIN,CLOUDY,SQUALLS,,,,,,,,"
64813,1814,8,27.0,7.0,-29.62,77.27,1,3,0.0,5,,,3.0,10,ALEXAND 3,,,212.0,5.0,19.0,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,401,97,248,148,5,0,,,,,,,,2.0,F155FF,11AAAA1AAAAAAA,,,,CZ6NQP,3,0,0,2,1,"(77, -30)",3,3.2,"HARD SQUALLS,PASSING SQUALLS,RAIN,SQUALLY,PASSING SHOWERS,FAIR,SQUALLS,MORE SETTLED,SEVERE SQUALL   LARGE SEA,LARGE SEA,,,,,,,"
64818,1814,8,28.0,7.0,-24.72,79.93,1,3,0.0,5,,,3.0,10,LORD KEIT,,,138.0,5.0,6.7,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,401,49,248,148,5,0,,,,,,,,2.0,F211CF,11AAA11AAAAAAA,,,,CZ6NR5,3,0,0,2,1,"(79, -25)",3,3.2,"CLOUDY,,,,,,,,"
64819,1814,8,28.0,7.0,-27.0,79.4,1,3,0.0,5,,,3.0,10,ALEXAND 3,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,401,79,248,148,5,0,,,,,,,,2.0,F2FFFF,17AAAA1AAAAAAA,,,,CZ6NR6,3,0,0,2,1,"(79, -27)",3,3.2,"FAIR,SQUALLY,CLOUDY     ,LARGE SWELL,SEA MUCH FALLEN,,,,,,,"
64823,1814,8,29.0,7.0,-25.1,80.03,1,3,0.0,5,,,3.0,10,ALEXAND 3,,,127.0,5.0,9.3,,,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,402,50,248,148,5,0,,,,,,,,2.0,F113FF,11AAAA1AAAAAAA,,,,CZ6NRM,3,0,0,2,1,"(80, -26)",3,3.2,"SQUALLY,RAIN,CLOUDY,FAIR,,,,,,,,"
64828,1814,8,30.0,7.0,-23.3,79.63,1,3,0.0,5,,,3.0,10,ALEXAND 3,,,149.0,5.0,2.6,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,401,39,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6NS2,3,0,0,2,1,"(79, -24)",3,3.2,"CLOUDY     ,SMOOTH WATER,,,,,,,"
65090,1814,10,6.0,8.0,-34.83,64.5,1,3,0.0,5,,,3.0,10,INDUS,,,,5.0,,,,,,1015.1,,,,17.8,,,,,,,,,,,,,,,,,,,,,436,44,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6O7O,3,0,0,2,1,"(64, -35)",3,3.2,"FAIR,PLEASANT,,,,,,,,"
65103,1814,10,7.0,8.0,-33.82,66.63,1,3,0.0,5,,,3.0,10,INDUS,,,350.0,5.0,6.7,,,,,1015.4,,,,17.2,,,,,,,,,,,,,,,,,,,,,436,36,248,148,5,0,,,,,,,,2.0,F1121F,11AAA11AAAAAAA,,,,CZ6O86,3,0,0,2,1,"(66, -34)",3,3.2,"CLOUDY,FAIR,FINE,,,,,,,,"
65114,1814,10,8.0,7.0,-32.48,69.12,1,3,0.0,5,,,3.0,10,INDUS,,,,,,,,,,1008.1,,,,17.8,,,,,,,,,,,,,,,,,,,,,436,29,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ6O8Q,3,0,0,2,1,"(69, -33)",3,3.2,"CLOUDY,,,,,,,,"
65153,1814,10,12.0,7.0,-34.15,77.67,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,320.0,5.0,6.7,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,437,47,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6OAS,3,0,0,2,1,"(77, -35)",3,3.2,"FAIR,SQUALLY     ,SEA DOWN,,,,,,,"
65161,1814,10,13.0,7.0,-32.12,80.45,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,344.0,5.0,6.7,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,438,20,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6OB9,3,0,0,2,1,"(80, -33)",3,3.2,"FAIR     ,HARDLY ANY SWELL,,,,,,,"
65162,1814,10,13.0,7.0,-33.9,79.82,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1020.2,,,,16.9,,,,,,,,,,,,,,,,,,,,,437,39,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6OBA,3,0,0,2,1,"(79, -34)",3,3.2,"CLOUDY,FINE,,,,,,,,"
65163,1814,10,13.0,7.0,-34.4,81.38,1,3,0.0,5,,,3.0,10,ANN 1,,,355.0,5.0,9.3,,,,,1018.8,,,,17.8,,,,,,,,,,,,,,,,,,,,,438,41,248,148,5,0,,,,,,,,2.0,F3111F,11AAA11AAAAAAA,,,,CZ6OBB,3,0,0,2,1,"(81, -35)",3,3.2,"CLOUDY,PLEASANT     ,SMOOTH,,,,,,,"
65167,1814,10,14.0,6.0,-31.23,83.92,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,355.0,5.0,6.7,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,438,13,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6OBO,3,0,0,2,1,"(83, -32)",3,3.2,"CLOUDY,SQUALLY,FAIR     ,SCARCELY ANY SWELL,,,,,,,"
65168,1814,10,14.0,6.0,-32.83,83.15,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1011.5,,,,20.0,,,,,,,,,,,,,,,,,,,,,438,23,248,148,5,0,,,,,,,,2.0,F5FF4F,17AAA11AAAAAAA,,,,CZ6OBP,3,0,0,2,1,"(83, -33)",3,3.2,"HAZY,CLOUDY,FAIR,VARIABLE,,,,,,,,"
65169,1814,10,14.0,6.0,-33.2,84.37,1,3,0.0,5,,,3.0,10,ANN 1,,,,5.0,,,,,,1013.6,,,,17.8,,,,,,,,,,,,,,,,,,,,,438,34,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6OBQ,3,0,0,2,1,"(84, -34)",3,3.2,"CLOUDY,,,,,,,,"
65176,1814,10,15.0,6.0,-29.52,86.13,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,402,96,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6OC5,3,0,0,2,1,"(86, -30)",3,3.2,"FAIR,RAIN,EXCESSIVE HARD SQUALLS,CLOUDY,SEVERE SQUALLS,SQUALLY,VIOLENT SQUALL     ,LITTLE HEAD SWELL,,,,,,,"
65177,1814,10,15.0,6.0,-31.28,85.87,1,3,0.0,5,,,3.0,10,LDY CASTR,,,244.0,5.0,9.3,,,,,1014.0,,,,16.1,,,,,,,,,,,,,,,,,,,,,438,15,248,148,5,0,,,,,,,,2.0,F1311F,11AAA11AAAAAAA,,,,CZ6OC6,3,0,0,2,1,"(85, -32)",3,3.2,"RAIN,SQUALLY,CLOUDY,HAZY,SQUALLS,,,,,,,,"
65178,1814,10,15.0,6.0,-31.55,86.88,1,3,0.0,5,,,3.0,10,ANN 1,,,255.0,5.0,12.3,,,,,1008.6,,,,16.7,,,,,,,,,,,,,,,,,,,,,438,16,248,148,5,0,,,,,,,,2.0,F1514F,11AAA11AAAAAAA,,,,CZ6OC7,3,0,0,2,1,"(86, -32)",3,3.2,"PASSING SQUALLS,SQUALLY,RAIN,HARD SQUALLS,CLOUDY,,,,,,,,"
65184,1814,10,16.0,6.0,-27.57,86.97,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,402,76,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6OCL,3,0,0,2,1,"(86, -28)",3,3.2,"FAIR     ,LARGE SWELL,,,,,,,"
65185,1814,10,16.0,6.0,-29.32,87.72,1,3,0.0,5,,,3.0,10,ANN 1,,,,5.0,,,,,,1016.7,,,,17.2,,,,,,,,,,,,,,,,,,,,,402,97,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ6OCM,3,0,0,2,1,"(87, -30)",3,3.2,"SQUALLY,SQUALLS,UNSETTLED,,,,,,,,"
65186,1814,10,16.0,6.0,-29.45,87.02,1,3,0.0,5,,,3.0,10,LDY CASTR,,,327.0,5.0,9.3,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,402,97,248,148,5,0,,,,,,,,2.0,F1127F,11AAA11AAAAAAA,,,,CZ6OCN,3,0,0,2,1,"(87, -30)",3,3.2,"CLOUDY,FAIR,,,,,,,,"
65192,1814,10,17.0,6.0,-26.53,89.35,1,3,0.0,5,,,3.0,10,ANN 1,,,,5.0,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,,402,69,248,148,5,0,,,,,,,,2.0,F1FF6F,17AAA11AAAAAAA,,,,CZ6OD1,3,0,0,2,1,"(89, -27)",3,3.2,"SQUALLY,RAIN,SQUALLS,,,,,,,,"
65193,1814,10,17.0,6.0,-26.77,85.92,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,402,65,248,148,5,0,,,,,,,,2.0,F1747F,11AAA11AAAAAAA,,,,CZ6OD2,3,0,0,2,1,"(85, -27)",3,3.2,"SQUALLY,RAIN,CLOUDY,SQUALLS,,,,,,,,"
65195,1814,10,17.0,7.0,-25.15,80.48,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,5.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,402,50,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6OD4,3,0,0,2,1,"(80, -26)",3,3.2,"CLOUDY,FAIR     ,HARDLY ANY SWELL,,,,,,,"
65200,1814,10,18.0,6.0,-24.48,90.02,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1016.5,,,,22.8,,,,,,,,,,,,,,,,,,,,,403,40,248,148,5,0,,,,,,,,2.0,F1721F,11AAA11AAAAAAA,,,,CZ6ODH,3,0,0,2,1,"(90, -25)",3,3.2,"CLOUDY,FAIR,,,,,,,,"
65201,1814,10,18.0,6.0,-24.53,90.38,1,3,0.0,5,,,3.0,10,ANN 1,,,,5.0,,,,,,1017.3,,,,21.7,,,,,,,,,,,,,,,,,,,,,403,40,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6ODI,3,0,0,2,1,"(90, -25)",3,3.2,"CLOUDY,SQUALLS,FINE,,,,,,,,"
65203,1814,10,18.0,7.0,-23.15,80.7,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,5.0,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,402,30,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ6ODK,3,0,0,2,1,"(80, -24)",3,3.2,"CLOUDY,FAIR     ,LONG SWELL,,,,,,,"
65208,1814,10,19.0,6.0,-22.57,88.9,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,5.0,,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,402,28,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ6ODX,3,0,0,2,1,"(88, -23)",3,3.2,"FAIR     ,LONG SWELL,,,,,,,"
65209,1814,10,19.0,6.0,-23.57,90.67,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1019.0,,,,23.3,,,,,,,,,,,,,,,,,,,,,403,30,248,148,5,0,,,,,,,,2.0,F1FF1F,12AAA11AAAAAAA,,,,CZ6ODY,3,0,0,2,1,"(90, -24)",3,3.2,"CLOUDY,FINE,,,,,,,,"
65210,1814,10,19.0,6.0,-23.57,90.74,1,3,0.0,5,,,3.0,10,ANN 1,,,,5.0,,,,,,1020.3,,,,23.9,,,,,,,,,,,,,,,,,,,,,403,30,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ6ODZ,3,0,0,2,1,"(90, -24)",3,3.2,"CLEAR,PLEASANT,,,,,,,,"
65215,1814,10,20.0,6.0,-20.75,88.98,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,,,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,402,8,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6OE9,3,0,0,2,1,"(88, -21)",3,3.2,"FAIR     ,HARDLY MUCH SWELL,,,,,,,"
65216,1814,10,20.0,6.0,-22.37,90.63,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1019.9,,,,23.3,,,,,,,,,,,,,,,,,,,,,403,20,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6OEA,3,0,0,2,1,"(90, -23)",3,3.2,"CLOUDY,FINE,,,,,,,,"
65217,1814,10,20.0,6.0,-22.38,91.01,1,3,0.0,5,,,3.0,10,ANN 1,,,106.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,21,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6OEB,3,0,0,2,1,"(91, -23)",3,3.2,",,,,,,,,"
65223,1814,10,21.0,6.0,-19.23,91.01,1,3,0.0,5,,,3.0,10,ANN 1,,,108.0,5.0,12.3,,,,,1016.8,,,,22.8,,,,,,,,,,,,,,,,,,,,,367,91,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6OEM,3,0,0,2,1,"(91, -20)",3,3.2,"FAIR,SQUALLY,RAIN,SQUALLS,,,,,,,,"
65224,1814,10,21.0,6.0,-19.32,90.33,1,3,0.0,5,,,3.0,10,LDY CASTR,,,,5.0,,,,,,1017.6,,,,23.9,,,,,,,,,,,,,,,,,,,,,367,90,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6OEN,3,0,0,2,1,"(90, -20)",3,3.2,"CLOUDY,,,,,,,,"
